,lon,lat,angle,norm,pid_sub,pid_over,length,total_vel,vel,trench_vel,slab_vel_abs,slab_flux,slab_age,spreading_rate,slab_thickness,vratio,slab_dip,trench_ID,Name,Type,Class,density,relative_density
494,38.18443838594943,37.17739118889292,0.6360007986428008,348.57638641308466,503.0,301.0,44283.77810092495,0.0214287743216602,0.0214274541423165,0.0345253849578086,0.0569822442227691,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
495,38.18443838594943,37.17739118889292,0.6360007986428008,348.57638641308466,503.0,301.0,44283.77810092495,0.0214287743216602,0.0214274541423165,0.0345253849578086,0.0569822442227691,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
496,38.674879812901885,37.255259511140615,0.6253561414656472,348.87301937949803,503.0,301.0,44283.77810092495,0.0217935147485984,0.0217922166653558,0.0343077154111222,0.0571262303794238,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
497,38.674879812901885,37.255259511140615,0.6253561414656472,348.87301937949803,503.0,301.0,44283.77810092495,0.0217935147485984,0.0217922166653558,0.0343077154111222,0.0571262303794238,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
498,38.674879812901885,37.255259511140615,0.6253561414656472,348.87301937949803,503.0,301.0,44283.77810092495,0.0217935147485984,0.0217922166653558,0.0343077154111222,0.0571262303794238,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
499,39.1106145974682,37.29833171109606,-8.393363639267829,358.2030833412982,503.0,301.0,33655.75522573467,0.0221121370693587,0.0218752994218478,0.0377731403007038,0.0603486979010665,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
500,39.1106145974682,37.29833171109606,-8.393363639267829,358.2030833412982,503.0,301.0,33655.75522573467,0.0221121370693587,0.0218752994218478,0.0377731403007038,0.0603486979010665,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
501,39.1106145974682,37.29833171109606,-8.393363639267829,358.2030833412982,503.0,301.0,33655.75522573467,0.0221121370693587,0.0218752994218478,0.0377731403007038,0.0603486979010665,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
502,39.49095920470653,37.30721411706998,-8.290316986700065,358.433582939934,503.0,301.0,33655.75522600246,0.0223850289489916,0.022151109228853,0.0376053970547138,0.0604543460454071,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
503,39.49095920470653,37.30721411706998,-8.290316986700065,358.433582939934,503.0,301.0,33655.75522600246,0.0223850289489916,0.022151109228853,0.0376053970547138,0.0604543460454071,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
504,39.49095920470653,37.30721411706998,-8.290316986700065,358.433582939934,503.0,301.0,33655.75522600246,0.0223850289489916,0.022151109228853,0.0376053970547138,0.0604543460454071,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
505,39.92787962999289,37.27050759793196,-21.161134725889017,11.786926660660711,503.0,301.0,44578.84917324679,0.0226910202739093,0.021160939508387,0.0410122592897906,0.0623729332910865,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
506,39.92787962999289,37.27050759793196,-21.161134725889017,11.786926660660711,503.0,301.0,44578.84917324679,0.0226910202739093,0.021160939508387,0.0410122592897906,0.0623729332910865,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
507,39.92787962999289,37.27050759793196,-21.161134725889017,11.786926660660711,503.0,301.0,44578.84917324679,0.0226910202739093,0.021160939508387,0.0410122592897906,0.0623729332910865,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
508,40.42050430335343,37.187592259151664,-20.83470458710745,12.08496725436579,503.0,301.0,44578.84917365114,0.0230303545950308,0.0215244092271892,0.0407866766074118,0.0625075814345961,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
509,40.42050430335343,37.187592259151664,-20.83470458710745,12.08496725436579,503.0,301.0,44578.84917365114,0.0230303545950308,0.0215244092271892,0.0407866766074118,0.0625075814345961,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
510,40.42050430335343,37.187592259151664,-20.83470458710745,12.08496725436579,503.0,301.0,44578.84917365114,0.0230303545950308,0.0215244092271892,0.0407866766074118,0.0625075814345961,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
511,40.91203517623561,37.10264191974064,-20.51866968903271,12.381772455712166,503.0,301.0,44578.849173448965,0.0233694277600505,0.0218868251155546,0.0405590970181427,0.0626391692203964,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
512,40.91203517623561,37.10264191974064,-20.51866968903271,12.381772455712166,503.0,301.0,44578.849173448965,0.0233694277600505,0.0218868251155546,0.0405590970181427,0.0626391692203964,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
513,40.91203517623561,37.10264191974064,-20.51866968903271,12.381772455712166,503.0,301.0,44578.849173448965,0.0233694277600505,0.0218868251155546,0.0405590970181427,0.0626391692203964,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
514,41.38808820442293,36.99872410911317,-25.81605709165284,18.30542914541344,503.0,301.0,43125.32518261178,0.0236959550580125,0.0213310220374472,0.0412371441306987,0.0625401982116395,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
515,41.38808820442293,36.99872410911317,-25.81605709165284,18.30542914541344,503.0,301.0,43125.32518261178,0.0236959550580125,0.0213310220374472,0.0412371441306987,0.0625401982116395,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
516,41.38808820442293,36.99872410911317,-25.81605709165284,18.30542914541344,503.0,301.0,43125.32518261178,0.0236959550580125,0.0213310220374472,0.0412371441306987,0.0625401982116395,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
517,41.84838744583389,36.87602276365795,-25.453806053903683,18.582043273909694,503.0,301.0,43125.32518240278,0.0240102301342217,0.0216796071493234,0.0410131744343989,0.0626616631621389,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
518,41.84838744583389,36.87602276365795,-25.453806053903683,18.582043273909694,503.0,301.0,43125.32518240278,0.0240102301342217,0.0216796071493234,0.0410131744343989,0.0626616631621389,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
519,41.84838744583389,36.87602276365795,-25.453806053903683,18.582043273909694,503.0,301.0,43125.32518240278,0.0240102301342217,0.0216796071493234,0.0410131744343989,0.0626616631621389,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
520,42.3071994889311,36.75155202869621,-25.10192191011535,18.85697201677231,503.0,301.0,43125.32518240278,0.0243245406379622,0.0220271989208474,0.0407873255508561,0.0627802570108615,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
521,42.3071994889311,36.75155202869621,-25.10192191011535,18.85697201677231,503.0,301.0,43125.32518240278,0.0243245406379622,0.0220271989208474,0.0407873255508561,0.0627802570108615,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
522,42.3071994889311,36.75155202869621,-25.10192191011535,18.85697201677231,503.0,301.0,43125.32518240278,0.0243245406379622,0.0220271989208474,0.0407873255508561,0.0627802570108615,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
523,42.74028288454157,36.62077369171869,-28.20425282521932,22.56542868712806,503.0,301.0,39442.042330828604,0.0246211584672449,0.021697848292795,0.0409269007290878,0.0624540550504844,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
524,42.74028288454157,36.62077369171869,-28.20425282521932,22.56542868712806,503.0,301.0,39442.042330828604,0.0246211584672449,0.021697848292795,0.0409269007290878,0.0624540550504844,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
525,42.74028288454157,36.62077369171869,-28.20425282521932,22.56542868712806,503.0,301.0,39442.042330828604,0.0246211584672449,0.021697848292795,0.0409269007290878,0.0624540550504844,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
526,43.14767783597117,36.48396388284409,-27.860438827587256,22.80805654461932,503.0,301.0,39442.04233128562,0.0249002195902144,0.0220139980900529,0.0407170634505801,0.0625574954629175,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
527,43.14767783597117,36.48396388284409,-27.860438827587256,22.80805654461932,503.0,301.0,39442.04233128562,0.0249002195902144,0.0220139980900529,0.0407170634505801,0.0625574954629175,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
528,43.14767783597117,36.48396388284409,-27.860438827587256,22.80805654461932,503.0,301.0,39442.04233128562,0.0249002195902144,0.0220139980900529,0.0407170634505801,0.0625574954629175,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
529,43.55362932069886,36.345774131089726,-27.52514481084272,23.04904143803284,503.0,301.0,39442.04233105711,0.0251794092105848,0.0223293041643047,0.0405056656230582,0.062658538255538,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
530,43.55362932069886,36.345774131089726,-27.52514481084272,23.04904143803284,503.0,301.0,39442.04233105711,0.0251794092105848,0.0223293041643047,0.0405056656230582,0.062658538255538,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
531,43.55362932069886,36.345774131089726,-27.52514481084272,23.04904143803284,503.0,301.0,39442.04233105711,0.0251794092105848,0.0223293041643047,0.0405056656230582,0.062658538255538,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
532,43.96339209847315,36.18330606395514,-32.962421147165735,29.101918463218677,503.0,301.0,42541.64744842341,0.0254610536817437,0.021362526827804,0.0405532003813522,0.0615132906787007,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
533,43.96339209847315,36.18330606395514,-32.962421147165735,29.101918463218677,503.0,301.0,42541.64744842341,0.0254610536817437,0.021362526827804,0.0405532003813522,0.0615132906787007,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
534,43.96339209847315,36.18330606395514,-32.962421147165735,29.101918463218677,503.0,301.0,42541.64744842341,0.0254610536817437,0.021362526827804,0.0405532003813522,0.0615132906787007,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
535,44.376575230832806,35.99651937350185,-32.55289599501562,29.345306692071546,503.0,301.0,42541.64744831748,0.0257454781481531,0.0217007360004458,0.0403217070325013,0.0616169411006487,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
536,44.376575230832806,35.99651937350185,-32.55289599501562,29.345306692071546,503.0,301.0,42541.64744831748,0.0257454781481531,0.0217007360004458,0.0403217070325013,0.0616169411006487,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
537,44.376575230832806,35.99651937350185,-32.55289599501562,29.345306692071546,503.0,301.0,42541.64744831748,0.0257454781481531,0.0217007360004458,0.0403217070325013,0.0616169411006487,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
538,44.78779859677554,35.80832255378347,-32.15347380595497,29.586451785573285,503.0,301.0,42541.64744810562,0.0260303699299915,0.0220379775972347,0.0400884158501559,0.0617178441934601,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
539,44.78779859677554,35.80832255378347,-32.15347380595497,29.586451785573285,503.0,301.0,42541.64744810562,0.0260303699299915,0.0220379775972347,0.0400884158501559,0.0617178441934601,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
540,44.78779859677554,35.80832255378347,-32.15347380595497,29.586451785573285,503.0,301.0,42541.64744810562,0.0260303699299915,0.0220379775972347,0.0400884158501559,0.0617178441934601,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
541,45.19707045109968,35.61873196632592,-31.763844685137634,29.82535823854399,503.0,301.0,42541.64744831748,0.0263156638662418,0.0223742365815023,0.0398533372361238,0.0618159954581458,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
542,45.19707045109968,35.61873196632592,-31.763844685137634,29.82535823854399,503.0,301.0,42541.64744831748,0.0263156638662418,0.0223742365815023,0.0398533372361238,0.0618159954581458,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
543,45.19707045109968,35.61873196632592,-31.763844685137634,29.82535823854399,503.0,301.0,42541.64744831748,0.0263156638662418,0.0223742365815023,0.0398533372361238,0.0618159954581458,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
544,45.61454519176724,35.367236356872176,-43.176616597039455,41.975184783251024,503.0,301.0,51995.824587054565,0.0266073654548376,0.0194033665071953,0.038857223985179,0.057404197119948,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
545,45.61454519176724,35.367236356872176,-43.176616597039455,41.975184783251024,503.0,301.0,51995.824587054565,0.0266073654548376,0.0194033665071953,0.038857223985179,0.057404197119948,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
546,45.61454519176724,35.367236356872176,-43.176616597039455,41.975184783251024,503.0,301.0,51995.824587054565,0.0266073654548376,0.0194033665071953,0.038857223985179,0.057404197119948,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
547,46.03920957386269,35.053751603794794,-42.58143436994269,42.22004027388812,503.0,301.0,51995.82458688123,0.0269066966504477,0.0198118414087254,0.0385651433045646,0.0575169685410478,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
548,46.03920957386269,35.053751603794794,-42.58143436994269,42.22004027388812,503.0,301.0,51995.82458688123,0.0269066966504477,0.0198118414087254,0.0385651433045646,0.0575169685410478,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
549,46.03920957386269,35.053751603794794,-42.58143436994269,42.22004027388812,503.0,301.0,51995.82458688123,0.0269066966504477,0.0198118414087254,0.0385651433045646,0.0575169685410478,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
550,46.46061849962879,34.73879832888717,-42.00126960896208,42.461126822865786,503.0,301.0,51995.82458670789,0.0272078865869231,0.020218996708347,0.0382704939259854,0.0576259089451364,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
551,46.46061849962879,34.73879832888717,-42.00126960896208,42.461126822865786,503.0,301.0,51995.82458670789,0.0272078865869231,0.020218996708347,0.0382704939259854,0.0576259089451364,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
552,46.46061849962879,34.73879832888717,-42.00126960896208,42.461126822865786,503.0,301.0,51995.82458670789,0.0272078865869231,0.020218996708347,0.0382704939259854,0.0576259089451364,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
553,46.87881968348648,34.42240472300851,-41.43572177214408,42.69848480750412,503.0,301.0,51995.82458653455,0.0275107952947971,0.020624805286778,0.0379732954750718,0.05773101107605,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
554,46.87881968348648,34.42240472300851,-41.43572177214408,42.69848480750412,503.0,301.0,51995.82458653455,0.0275107952947971,0.020624805286778,0.0379732954750718,0.05773101107605,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
555,46.87881968348648,34.42240472300851,-41.43572177214408,42.69848480750412,503.0,301.0,51995.82458653455,0.0275107952947971,0.020624805286778,0.0379732954750718,0.05773101107605,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
556,47.2938606353728,34.10459850251294,-40.88439690827355,42.932154333779565,503.0,301.0,51995.82458636121,0.0278152872432661,0.0210292401144375,0.0376735677472401,0.0578322679332797,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
557,47.2938606353728,34.10459850251294,-40.88439690827355,42.932154333779565,503.0,301.0,51995.82458636121,0.0278152872432661,0.0210292401144375,0.0376735677472401,0.0578322679332797,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
558,47.2938606353728,34.10459850251294,-40.88439690827355,42.932154333779565,503.0,301.0,51995.82458636121,0.0278152872432661,0.0210292401144375,0.0376735677472401,0.0578322679332797,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
559,47.70578864103376,33.785406916199115,-40.346908196218166,43.16217521545965,503.0,301.0,51995.82458670789,0.02812123120173,0.0214322742532475,0.0373713307063716,0.0579296727724382,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
560,47.70578864103376,33.785406916199115,-40.346908196218166,43.16217521545965,503.0,301.0,51995.82458670789,0.02812123120173,0.0214322742532475,0.0373713307063716,0.0579296727724382,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
561,47.70578864103376,33.785406916199115,-40.346908196218166,43.16217521545965,503.0,301.0,51995.82458670789,0.02812123120173,0.0214322742532475,0.0373713307063716,0.0579296727724382,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
562,48.15940887533339,33.50376071918491,-26.929488513186005,30.44886538375252,503.0,301.0,53445.28002483876,0.0284583760175119,0.0253724793838252,0.0378229319982219,0.0628004476179461,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
563,48.15940887533339,33.50376071918491,-26.929488513186005,30.44886538375252,503.0,301.0,53445.28002483876,0.0284583760175119,0.0253724793838252,0.0378229319982219,0.0628004476179461,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
564,48.15940887533339,33.50376071918491,-26.929488513186005,30.44886538375252,503.0,301.0,53445.28002483876,0.0284583760175119,0.0253724793838252,0.0378229319982219,0.0628004476179461,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
565,48.654931362598006,33.259198089183286,-26.559485493911254,30.72150903882929,503.0,301.0,53445.28002517605,0.0288254246915631,0.0257834957516919,0.0375070494857021,0.0628921822779676,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
566,48.654931362598006,33.259198089183286,-26.559485493911254,30.72150903882929,503.0,301.0,53445.28002517605,0.0288254246915631,0.0257834957516919,0.0375070494857021,0.0628921822779676,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
567,48.654931362598006,33.259198089183286,-26.559485493911254,30.72150903882929,503.0,301.0,53445.28002517605,0.0288254246915631,0.0257834957516919,0.0375070494857021,0.0628921822779676,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
568,49.14767617788716,33.01268114960966,-26.20037370774685,30.990858606398337,503.0,301.0,53445.280025429,0.0291920171869152,0.0261926976840816,0.0371885275280947,0.0629794910910119,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
569,49.14767617788716,33.01268114960966,-26.20037370774685,30.990858606398337,503.0,301.0,53445.280025429,0.0291920171869152,0.0261926976840816,0.0371885275280947,0.0629794910910119,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
570,49.14767617788716,33.01268114960966,-26.20037370774685,30.990858606398337,503.0,301.0,53445.280025429,0.0291920171869152,0.0261926976840816,0.0371885275280947,0.0629794910910119,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
571,49.63766310413266,32.76423902840125,-25.85174072692,31.256925888505695,503.0,301.0,53445.28002568195,0.0295580692051743,0.0266000563846473,0.036867388540418,0.0630623679129859,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
572,49.63766310413266,32.76423902840125,-25.85174072692,31.256925888505695,503.0,301.0,53445.28002568195,0.0295580692051743,0.0266000563846473,0.036867388540418,0.0630623679129859,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
573,49.63766310413266,32.76423902840125,-25.85174072692,31.256925888505695,503.0,301.0,53445.28002568195,0.0295580692051743,0.0266000563846473,0.036867388540418,0.0630623679129859,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
574,50.124912545093615,32.51390060990477,-25.51319310471229,31.519723249542253,503.0,301.0,53445.28002601923,0.0299234994324371,0.0270055431867533,0.0365436551218562,0.0631408069116839,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
575,50.124912545093615,32.51390060990477,-25.51319310471229,31.519723249542253,503.0,301.0,53445.28002601923,0.0299234994324371,0.0270055431867533,0.0365436551218562,0.0631408069116839,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
576,50.124912545093615,32.51390060990477,-25.51319310471229,31.519723249542253,503.0,301.0,53445.28002601923,0.0299234994324371,0.0270055431867533,0.0365436551218562,0.0631408069116839,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
577,50.60944549475374,32.26169453122687,-25.184355431006207,31.77926358463067,503.0,301.0,53445.28002534467,0.0302882293715078,0.0274091295554893,0.0362173500541722,0.063214802567198,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
578,50.60944549475374,32.26169453122687,-25.184355431006207,31.77926358463067,503.0,301.0,53445.28002534467,0.0302882293715078,0.0274091295554893,0.0362173500541722,0.063214802567198,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
579,50.60944549475374,32.26169453122687,-25.184355431006207,31.77926358463067,503.0,301.0,53445.28002534467,0.0302882293715078,0.0274091295554893,0.0362173500541722,0.063214802567198,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
580,51.05748131812307,31.974196699635453,-35.3643742956883,42.57449319526842,503.0,301.0,52880.340846380015,0.0306319596022427,0.024979990171666,0.0354494705087853,0.059619446104653,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Makran,Continent - Continent,Accretionary,2900.0,-400.0
581,51.05748131812307,31.974196699635453,-35.3643742956883,42.57449319526842,503.0,301.0,52880.340846380015,0.0306319596022427,0.024979990171666,0.0354494705087853,0.059619446104653,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Hellenic,Ocean - Continent,Accretionary,2900.0,-400.0
582,51.05748131812307,31.974196699635453,-35.3643742956883,42.57449319526842,503.0,301.0,52880.340846380015,0.0306319596022427,0.024979990171666,0.0354494705087853,0.059619446104653,0.0,0.0,0.0152114543125314,0.0,1.0,,11,Calabria,Ocean - Continent,Accretionary,2900.0,-400.0
583,51.46887875586664,31.65179118167818,-34.94048325803334,42.79136227959423,503.0,301.0,52880.340846720894,0.0309554879173798,0.025375681116103,0.0351216506684457,0.0596841507615927,2689.7845428963305,270.0,0.1428404500325168,105998.51608276369,1.0,,11,Makran,Continent - Continent,Accretionary,3314.6668916423437,14.666891642343671
584,51.46887875586664,31.65179118167818,-34.94048325803334,42.79136227959423,503.0,301.0,52880.340846720894,0.0309554879173798,0.025375681116103,0.0351216506684457,0.0596841507615927,2689.7845428963305,270.0,0.1428404500325168,105998.51608276369,1.0,,11,Hellenic,Ocean - Continent,Accretionary,3314.6668916423437,14.666891642343671
585,51.46887875586664,31.65179118167818,-34.94048325803334,42.79136227959423,503.0,301.0,52880.340846720894,0.0309554879173798,0.025375681116103,0.0351216506684457,0.0596841507615927,2689.7845428963305,270.0,0.1428404500325168,105998.51608276369,1.0,,11,Calabria,Ocean - Continent,Accretionary,3314.6668916423437,14.666891642343671
586,51.87742618935168,31.328075280435364,-34.527198198788106,43.00476802949989,503.0,301.0,52880.340847061765,0.0312792352017864,0.0257696238760247,0.0347914112230686,0.0597447436507458,2731.541890869576,270.0,0.1428404500325168,105998.51608276369,1.0,,11,Makran,Continent - Continent,Accretionary,3314.6668916423437,14.666891642343671
587,51.87742618935168,31.328075280435364,-34.527198198788106,43.00476802949989,503.0,301.0,52880.340847061765,0.0312792352017864,0.0257696238760247,0.0347914112230686,0.0597447436507458,2731.541890869576,270.0,0.1428404500325168,105998.51608276369,1.0,,11,Hellenic,Ocean - Continent,Accretionary,3314.6668916423437,14.666891642343671
588,51.87742618935168,31.328075280435364,-34.527198198788106,43.00476802949989,503.0,301.0,52880.340847061765,0.0312792352017864,0.0257696238760247,0.0347914112230686,0.0597447436507458,2731.541890869576,270.0,0.1428404500325168,105998.51608276369,1.0,,11,Calabria,Ocean - Continent,Accretionary,3314.6668916423437,14.666891642343671
